lat,lon,Name,Adresse,Spots,
43.6139339,1.4300979,Perial 56 BOULEVARD DE L'EMBOUCHURE TOULOUSE/CENTRAL PARC,56 BOULEVARD DE L'EMBOUCHURE TOULOUSE/CENTRAL PARC, 4,lat,lon,Name,Adresse,Spots,
43.602896,1.3645807,Perial 13 RUE MARIE LOUISE DISSARD TOULOUSE/ARC EN CIEL,13 RUE MARIE LOUISE DISSARD TOULOUSE/ARC EN CIEL, 763,lat,lon,Name,Adresse,Spots,
43.6130928,1.3451846,Perial 8AVENUE YVES BRUNAUD COLOMIERS/EOLIS 1,8AVENUE YVES BRUNAUD COLOMIERS/EOLIS 1, 81,lat,lon,Name,Adresse,Spots,
43.6130192,1.3455245,Perial 8 AVENUE YVES BRUNAUD COLOMIERS BAT A/PFO,8 AVENUE YVES BRUNAUD COLOMIERS BAT A/PFO, 1,lat,lon,Name,Adresse,Spots,
44.8416106,-0.5810938,Perial 1009 Av. Jean Gabriel Domergue BORDEAUX / Bureau Parc / DOMERGUE,1009 Av. Jean Gabriel Domergue BORDEAUX / Bureau Parc / DOMERGUE, 7,lat,lon,Name,Adresse,Spots,
44.865644,-0.5609939,Perial 124-134 Rue Lucien Faure BORDEAUX - LE SEMAPHORE,124-134 Rue Lucien Faure BORDEAUX - LE SEMAPHORE, 1,lat,lon,Name,Adresse,Spots,
44.8676117,-0.5630067,Perial 121/131 RUE LUCIEN FAURE BORDEAUX / CAP HORN,121/131 RUE LUCIEN FAURE BORDEAUX / CAP HORN, 16,lat,lon,Name,Adresse,Spots,
44.8330804,-0.6625218,Perial 23 Av. John Fitzgerald Kennedy MERIGNAC / KENNEDY,23 Av. John Fitzgerald Kennedy MERIGNAC / KENNEDY, 41,lat,lon,Name,Adresse,Spots,
44.8575349,-0.669952,Perial 8 RUE LAPLACE MERIGNAC / HELIOPOLIS BAT. 5 ,8 RUE LAPLACE MERIGNAC / HELIOPOLIS BAT. 5 , 13,lat,lon,Name,Adresse,Spots,
43.589984,3.8581416,Perial 170 RUE RAIMON DE TRENCAVEL MONTPELLIER / CLOS DES MUSES,170 RUE RAIMON DE TRENCAVEL MONTPELLIER / CLOS DES MUSES, ,lat,lon,Name,Adresse,Spots,
43.6178335,3.9145141,Perial 159 rue de Thor MONTPELLIER/BUSINESS PLAZA B1,159 rue de Thor MONTPELLIER/BUSINESS PLAZA B1, 11,lat,lon,Name,Adresse,Spots,
43.6180977,3.9190738,Perial 401 Rue du Walhalla MONTPELLIER LE MUSTANG ,401 Rue du Walhalla MONTPELLIER LE MUSTANG , 57,lat,lon,Name,Adresse,Spots,
43.6080069,3.8860959,Perial 1 place paul Bec MONTPELLIER / BEC / Les échelles de la ville,1 place paul Bec MONTPELLIER / BEC / Les échelles de la ville, ,lat,lon,Name,Adresse,Spots,
48.1029228,-1.6776607,Perial 28 Boulevard du Colombier RENNES / URBAN QUARTZ ,28 Boulevard du Colombier RENNES / URBAN QUARTZ , 2,lat,lon,Name,Adresse,Spots,
48.108296,-1.6655726,Perial 5 BOULEVARD LAENNEC RENNES/LAENNEC,5 BOULEVARD LAENNEC RENNES/LAENNEC, ,lat,lon,Name,Adresse,Spots,
45.2046535,5.7020248,Perial 32 ET 60 RUE DES BERGES GRENOBLE/POLYTEC,32 ET 60 RUE DES BERGES GRENOBLE/POLYTEC, 74,lat,lon,Name,Adresse,Spots,
45.2055988,5.7019511,Perial 40 rue des Berges GRENOBLE LE SIROCCO,40 rue des Berges GRENOBLE LE SIROCCO, 10,lat,lon,Name,Adresse,Spots,
45.265292,5.876628,Perial 190 Chem. des Fontaines GRENOBLE / BERNIN / PARC FONT.,190 Chem. des Fontaines GRENOBLE / BERNIN / PARC FONT., 99,lat,lon,Name,Adresse,Spots,
45.213954,5.8062742,Perial 180 avenue de l'Europe MONTBONNOT / LE SUN,180 avenue de l'Europe MONTBONNOT / LE SUN, 38,lat,lon,Name,Adresse,Spots,
47.218371,-1.553621,Perial 2 RUE RENE VIVIANI NANTES/VIVIANI,2 RUE RENE VIVIANI NANTES/VIVIANI, 27,lat,lon,Name,Adresse,Spots,
47.2073482,-1.5558616,Perial 2 TER QUAI FRANCOIS MITTERRAND NANTES/LE RHUYS ,2 TER QUAI FRANCOIS MITTERRAND NANTES/LE RHUYS , 9,lat,lon,Name,Adresse,Spots,
47.1561781,-1.5957991,Perial 1 RUE CHARLES LINDBERGH  NANTES/ bouguenais/Saint Aignan de Grand lieu,1 RUE CHARLES LINDBERGH  NANTES/ bouguenais/Saint Aignan de Grand lieu, 8,lat,lon,Name,Adresse,Spots,
47.2140295,-1.5466506,Perial 5 rue Emile Masson NANTES / VIZIO,5 rue Emile Masson NANTES / VIZIO, 3,lat,lon,Name,Adresse,Spots,
